codigo_municipio,sigla_estado,nome_municipio,numero_de_estabelecimentos_agricolas,numero_de_tratores_em_uso
4311981,RS,Mariana Pimentel,461.0,549.0
4312005,RS,Mariano Moro,83.0,92.0
4312054,RS,Marques de Souza,201.0,225.0
4312104,RS,Mata,249.0,323.0
4312138,RS,Mato Castelhano,212.0,360.0
4312153,RS,Mato Leitão,177.0,222.0
4312179,RS,Mato Queimado,159.0,215.0
4312203,RS,Maximiliano de Almeida,271.0,327.0
4312252,RS,Minas do Leão,49.0,122.0
4312302,RS,Miraguaí,119.0,157.0
4312351,RS,Montauri,229.0,279.0
4312377,RS,Monte Alegre dos Campos,365.0,499.0
4312385,RS,Monte Belo do Sul,407.0,553.0
4312401,RS,Montenegro,610.0,869.0
4312427,RS,Mormaço,134.0,216.0
4312443,RS,Morrinhos do Sul,326.0,356.0
4312450,RS,Morro Redondo,273.0,360.0
4312476,RS,Morro Reuter,94.0,105.0
4312500,RS,Mostardas,294.0,830.0
4312609,RS,Muçum,104.0,121.0
4312617,RS,Muitos Capões,204.0,571.0
4312625,RS,Muliterno,221.0,254.0
4312658,RS,Não-Me-Toque,335.0,599.0
4312674,RS,Nicolau Vergueiro,168.0,275.0
4312708,RS,Nonoai,181.0,270.0
4312757,RS,Nova Alvorada,266.0,337.0
4312807,RS,Nova Araçá,164.0,206.0
4312906,RS,Nova Bassano,454.0,641.0
4312955,RS,Nova Boa Vista,204.0,255.0
4313003,RS,Nova Bréscia,161.0,182.0
4313011,RS,Nova Candelária,255.0,294.0
4313037,RS,Nova Esperança do Sul,232.0,273.0
4313060,RS,Nova Hartz,36.0,37.0
4313086,RS,Nova Pádua,365.0,746.0
4313102,RS,Nova Palma,429.0,570.0
4313201,RS,Nova Petrópolis,486.0,589.0
4313300,RS,Nova Prata,286.0,395.0
4313334,RS,Nova Ramada,306.0,455.0
4313359,RS,Nova Roma do Sul,370.0,539.0
4313375,RS,Nova Santa Rita,163.0,256.0
4313391,RS,Novo Cabrais,397.0,534.0
4313409,RS,Novo Hamburgo,125.0,164.0
4313425,RS,Novo Machado,358.0,511.0
4313441,RS,Novo Tiradentes,82.0,100.0
4313466,RS,Novo Xingu,135.0,165.0
4313490,RS,Novo Barreiro,203.0,245.0
4313508,RS,Osório,182.0,280.0
4313607,RS,Paim Filho,257.0,308.0
4313656,RS,Palmares do Sul,172.0,410.0
4313706,RS,Palmeira das Missões,464.0,1029.0
4313805,RS,Palmitinho,196.0,213.0
4313904,RS,Panambi,550.0,889.0
4313953,RS,Pantano Grande,167.0,366.0
4314001,RS,Paraí,270.0,343.0
4314027,RS,Paraíso do Sul,665.0,856.0
4314035,RS,Pareci Novo,247.0,387.0
4314050,RS,Parobé,66.0,73.0
4314068,RS,Passa Sete,348.0,385.0
4314076,RS,Passo do Sobrado,426.0,500.0
4314100,RS,Passo Fundo,534.0,1005.0
4314134,RS,Paulo Bento,206.0,296.0
4314159,RS,Paverama,199.0,225.0
4314175,RS,Pedras Altas,175.0,356.0
4314209,RS,Pedro Osório,71.0,193.0
4314308,RS,Pejuçara,197.0,492.0
4314407,RS,Pelotas,1952.0,2869.0
4314423,RS,Picada Café,84.0,94.0
4314456,RS,Pinhal,101.0,121.0
4314464,RS,Pinhal da Serra,118.0,164.0
4314472,RS,Pinhal Grande,345.0,536.0
4314498,RS,Pinheirinho do Vale,152.0,183.0
4314506,RS,Pinheiro Machado,322.0,401.0
4314548,RS,Pinto Bandeira,316.0,500.0
4314555,RS,Pirapó,84.0,125.0
4314605,RS,Piratini,580.0,829.0
4314704,RS,Planalto,257.0,281.0
4314753,RS,Poço das Antas,89.0,92.0
4314779,RS,Pontão,264.0,553.0
4314787,RS,Ponte Preta,154.0,203.0
4314803,RS,Portão,161.0,200.0
4314902,RS,Porto Alegre,170.0,231.0
4315008,RS,Porto Lucena,301.0,354.0
4315057,RS,Porto Mauá,161.0,194.0
4315073,RS,Porto Vera Cruz,63.0,75.0
4315107,RS,Porto Xavier,177.0,214.0
4315131,RS,Pouso Novo,93.0,101.0
4315149,RS,Presidente Lucena,120.0,140.0
4315156,RS,Progresso,301.0,317.0
4315172,RS,Protásio Alves,205.0,247.0
4315206,RS,Putinga,293.0,327.0
4315305,RS,Quaraí,272.0,513.0
4315313,RS,Quatro Irmãos,143.0,234.0
4315321,RS,Quevedos,114.0,223.0
4315354,RS,Quinze de Novembro,338.0,631.0
4315404,RS,Redentora,168.0,223.0
4315453,RS,Relvado,124.0,141.0
4315503,RS,Restinga Sêca,810.0,1462.0
4315552,RS,Rio dos Índios,196.0,249.0
4315602,RS,Rio Grande,442.0,828.0
4315701,RS,Rio Pardo,1052.0,1640.0
4315750,RS,Riozinho,58.0,65.0
4315800,RS,Roca Sales,267.0,319.0
4315909,RS,Rodeio Bonito,83.0,115.0
4315958,RS,Rolador,178.0,250.0
4316006,RS,Rolante,175.0,215.0
4316105,RS,Ronda Alta,345.0,542.0
4316204,RS,Rondinha,466.0,618.0
4316303,RS,Roque Gonzales,328.0,431.0
4316402,RS,Rosário do Sul,547.0,1221.0
4316428,RS,Sagrada Família,51.0,73.0
4316436,RS,Saldanha Marinho,161.0,349.0
4316451,RS,Salto do Jacuí,160.0,312.0
4316477,RS,Salvador das Missões,180.0,273.0
4316501,RS,Salvador do Sul,181.0,219.0
4316600,RS,Sananduva,793.0,1034.0
4316709,RS,Santa Bárbara do Sul,303.0,827.0
4316733,RS,Santa Cecília do Sul,224.0,358.0
4316758,RS,Santa Clara do Sul,154.0,180.0
4316808,RS,Santa Cruz do Sul,871.0,1055.0
4316907,RS,Santa Maria,923.0,1550.0
4316956,RS,Santa Maria do Herval,191.0,217.0
4316972,RS,Santa Margarida do Sul,201.0,454.0
4317004,RS,Santana da Boa Vista,255.0,340.0
4317103,RS,Sant'Ana do Livramento,925.0,1482.0
4317202,RS,Santa Rosa,796.0,1124.0
4317251,RS,Santa Tereza,187.0,255.0
4317301,RS,Santa Vitória do Palmar,323.0,1079.0
4317400,RS,Santiago,653.0,902.0
4317509,RS,Santo Ângelo,643.0,942.0
4317558,RS,Santo Antônio do Palma,224.0,290.0
4317608,RS,Santo Antônio da Patrulha,313.0,602.0
4317707,RS,Santo Antônio das Missões,345.0,646.0
4317756,RS,Santo Antônio do Planalto,165.0,259.0
4317806,RS,Santo Augusto,310.0,587.0
4317905,RS,Santo Cristo,640.0,801.0
4317954,RS,Santo Expedito do Sul,285.0,330.0
4318002,RS,São Borja,484.0,1415.0
4318051,RS,São Domingos do Sul,157.0,181.0
4318101,RS,São Francisco de Assis,873.0,1271.0
4318200,RS,São Francisco de Paula,632.0,1076.0
4318309,RS,São Gabriel,822.0,1955.0
4318408,RS,São Jerônimo,644.0,740.0
4318424,RS,São João da Urtiga,273.0,314.0
4318432,RS,São João do Polêsine,96.0,196.0
4318440,RS,São Jorge,236.0,297.0
4318457,RS,São José das Missões,119.0,157.0
4318465,RS,São José do Herval,73.0,85.0
4318481,RS,São José do Hortêncio,142.0,169.0
4318499,RS,São José do Inhacorá,129.0,163.0
4318507,RS,São José do Norte,519.0,612.0
4318606,RS,São José do Ouro,342.0,479.0
4318614,RS,São José do Sul,203.0,268.0
4318622,RS,São José dos Ausentes,217.0,440.0
4318705,RS,São Leopoldo,30.0,37.0
4318804,RS,São Lourenço do Sul,2935.0,4361.0
4318903,RS,São Luiz Gonzaga,447.0,888.0
4319000,RS,São Marcos,469.0,638.0
4319109,RS,São Martinho,256.0,397.0
4319125,RS,São Martinho da Serra,163.0,307.0
4319158,RS,São Miguel das Missões,383.0,725.0
4319208,RS,São Nicolau,143.0,247.0
4319307,RS,São Paulo das Missões,351.0,443.0
4319356,RS,São Pedro da Serra,75.0,85.0
4319364,RS,São Pedro das Missões,90.0,147.0
4319372,RS,São Pedro do Butiá,206.0,310.0
4319406,RS,São Pedro do Sul,511.0,730.0
4319505,RS,São Sebastião do Caí,316.0,412.0
4319604,RS,São Sepé,738.0,1524.0
4319703,RS,São Valentim,153.0,180.0
4319711,RS,São Valentim do Sul,211.0,261.0
4319737,RS,São Valério do Sul,94.0,149.0
4319752,RS,São Vendelino,61.0,68.0
4319802,RS,São Vicente do Sul,294.0,603.0
4319901,RS,Sapiranga,108.0,136.0
4320008,RS,Sapucaia do Sul,13.0,14.0
4320107,RS,Sarandi,460.0,656.0
4320206,RS,Seberi,277.0,375.0
4320230,RS,Sede Nova,172.0,289.0
4320263,RS,Segredo,460.0,519.0
4320305,RS,Selbach,307.0,563.0
4320321,RS,Senador Salgado Filho,305.0,456.0
4320354,RS,Sentinela do Sul,510.0,668.0
4320404,RS,Serafina Corrêa,287.0,390.0
4320453,RS,Sério,137.0,147.0
4320503,RS,Sertão,477.0,732.0
4320552,RS,Sertão Santana,646.0,822.0
4320578,RS,Sete de Setembro,193.0,272.0
4320602,RS,Severiano de Almeida,234.0,254.0
4320651,RS,Silveira Martins,202.0,285.0
4320677,RS,Sinimbu,304.0,321.0
4320701,RS,Sobradinho,305.0,342.0
4320800,RS,Soledade,538.0,855.0
4320859,RS,Tabaí,102.0,121.0
4320909,RS,Tapejara,391.0,638.0
4321006,RS,Tapera,248.0,457.0
4321105,RS,Tapes,160.0,497.0
4321204,RS,Taquara,349.0,420.0
4321303,RS,Taquari,280.0,384.0
4321329,RS,Taquaruçu do Sul,150.0,172.0
4321352,RS,Tavares,236.0,299.0
4321402,RS,Tenente Portela,304.0,439.0
4321436,RS,Terra de Areia,143.0,170.0
4321451,RS,Teutônia,392.0,564.0
4321469,RS,Tio Hugo,163.0,215.0
4321477,RS,Tiradentes do Sul,239.0,329.0
4321493,RS,Toropi,199.0,230.0
4321501,RS,Torres,206.0,308.0
4321600,RS,Tramandaí,29.0,42.0
4321626,RS,Travesseiro,127.0,146.0
4321634,RS,Três Arroios,236.0,252.0
4321667,RS,Três Cachoeiras,286.0,312.0
4321709,RS,Três Coroas,112.0,134.0
4321808,RS,Três de Maio,703.0,953.0
4321832,RS,Três Forquilhas,141.0,163.0
4321857,RS,Três Palmeiras,138.0,203.0
4321907,RS,Três Passos,416.0,521.0
4321956,RS,Trindade do Sul,166.0,235.0
4322004,RS,Triunfo,517.0,693.0
4322103,RS,Tucunduva,305.0,461.0
4322152,RS,Tunas,188.0,219.0
4322186,RS,Tupanci do Sul,153.0,181.0
4322202,RS,Tupanciretã,563.0,1359.0
4322251,RS,Tupandi,157.0,182.0
4322301,RS,Tuparendi,501.0,686.0
4322327,RS,Turuçu,293.0,442.0
4322343,RS,Ubiretama,304.0,409.0
4322350,RS,União da Serra,199.0,256.0
4322376,RS,Unistalda,111.0,165.0
4322400,RS,Uruguaiana,566.0,1765.0
4322509,RS,Vacaria,571.0,1941.0
4322525,RS,Vale Verde,192.0,265.0
4322533,RS,Vale do Sol,732.0,864.0
4322541,RS,Vale Real,93.0,146.0
4322558,RS,Vanini,195.0,222.0
4322608,RS,Venâncio Aires,1880.0,2129.0
4322707,RS,Vera Cruz,781.0,915.0
4322806,RS,Veranópolis,471.0,687.0
4322855,RS,Vespasiano Corrêa,240.0,361.0
4322905,RS,Viadutos,334.0,413.0
4323002,RS,Viamão,516.0,911.0
4323101,RS,Vicente Dutra,288.0,303.0
4323200,RS,Victor Graeff,336.0,581.0
4323309,RS,Vila Flores,193.0,254.0
4323358,RS,Vila Lângaro,281.0,391.0
4323408,RS,Vila Maria,419.0,584.0
4323457,RS,Vila Nova do Sul,152.0,228.0
4323507,RS,Vista Alegre,159.0,206.0
4323606,RS,Vista Alegre do Prata,195.0,259.0
4323705,RS,Vista Gaúcha,110.0,141.0
4323754,RS,Vitória das Missões,283.0,378.0
4323770,RS,Westfália,201.0,252.0
4323804,RS,Xangri-lá,6.0,8.0
5000203,MS,Água Clara,299.0,702.0
5000252,MS,Alcinópolis,311.0,630.0
5000609,MS,Amambai,402.0,982.0
5000708,MS,Anastácio,268.0,513.0
5000807,MS,Anaurilândia,322.0,639.0
5000856,MS,Angélica,88.0,485.0
5000906,MS,Antônio João,101.0,263.0
5001003,MS,Aparecida do Taboado,384.0,699.0
5001102,MS,Aquidauana,403.0,810.0
5001243,MS,Aral Moreira,240.0,843.0
5001508,MS,Bandeirantes,337.0,777.0
5001904,MS,Bataguassu,271.0,476.0
5002001,MS,Batayporã,176.0,339.0
5002100,MS,Bela Vista,357.0,667.0
5002159,MS,Bodoquena,171.0,280.0
5002209,MS,Bonito,449.0,906.0
5002308,MS,Brasilândia,295.0,551.0
5002407,MS,Caarapó,307.0,1104.0
5002605,MS,Camapuã,530.0,1006.0
5002704,MS,Campo Grande,788.0,1584.0
5002803,MS,Caracol,207.0,364.0
5002902,MS,Cassilândia,351.0,708.0
5002951,MS,Chapadão do Sul,158.0,774.0
5003108,MS,Corguinho,320.0,565.0
5003157,MS,Coronel Sapucaia,131.0,269.0
5003207,MS,Corumbá,597.0,1259.0
5003256,MS,Costa Rica,249.0,798.0
5003306,MS,Coxim,426.0,824.0
5003454,MS,Deodápolis,170.0,298.0
5003488,MS,Dois Irmãos do Buriti,220.0,459.0
5003504,MS,Douradina,84.0,224.0
5003702,MS,Dourados,856.0,2189.0
5003751,MS,Eldorado,101.0,247.0
5003801,MS,Fátima do Sul,238.0,436.0
5003900,MS,Figueirão,305.0,557.0
5004007,MS,Glória de Dourados,136.0,182.0
5004106,MS,Guia Lopes da Laguna,195.0,334.0
5004304,MS,Iguatemi,292.0,609.0
5004403,MS,Inocência,417.0,759.0
5004502,MS,Itaporã,333.0,887.0
5004601,MS,Itaquiraí,273.0,537.0
5004700,MS,Ivinhema,239.0,385.0
5004809,MS,Japorã,85.0,128.0
5004908,MS,Jaraguari,492.0,797.0
5005004,MS,Jardim,199.0,368.0
5005103,MS,Jateí,137.0,283.0
5005152,MS,Juti,119.0,283.0
5005202,MS,Ladário,29.0,
5005251,MS,Laguna Carapã,228.0,798.0
5005400,MS,Maracaju,428.0,1584.0
5005608,MS,Miranda,191.0,459.0
5005681,MS,Mundo Novo,118.0,211.0
5005707,MS,Naviraí,204.0,605.0
5005806,MS,Nioaque,369.0,641.0
5006002,MS,Nova Alvorada do Sul,231.0,618.0
5006200,MS,Nova Andradina,501.0,948.0
5006259,MS,Novo Horizonte do Sul,114.0,194.0
5006275,MS,Paraíso das Águas,268.0,913.0
5006309,MS,Paranaíba,811.0,1267.0
5006358,MS,Paranhos,53.0,139.0
5006408,MS,Pedro Gomes,258.0,522.0
5006606,MS,Ponta Porã,661.0,1741.0
5006903,MS,Porto Murtinho,221.0,567.0
5007109,MS,Ribas do Rio Pardo,768.0,1861.0
5007208,MS,Rio Brilhante,379.0,1177.0
5007307,MS,Rio Negro,159.0,280.0
5007406,MS,Rio Verde de Mato Grosso,458.0,885.0
5007505,MS,Rochedo,323.0,515.0
5007554,MS,Santa Rita do Pardo,364.0,808.0
5007695,MS,São Gabriel do Oeste,351.0,921.0
5007703,MS,Sete Quedas,103.0,224.0
5007802,MS,Selvíria,155.0,317.0
5007901,MS,Sidrolândia,591.0,1471.0
5007935,MS,Sonora,82.0,385.0
5007950,MS,Tacuru,126.0,331.0
5007976,MS,Taquarussu,71.0,132.0
5008008,MS,Terenos,625.0,1044.0
5008305,MS,Três Lagoas,675.0,1827.0
5008404,MS,Vicentina,138.0,236.0
5100102,MT,Acorizal,72.0,103.0
5100201,MT,Água Boa,478.0,1198.0
5100250,MT,Alta Floresta,640.0,1131.0
5100300,MT,Alto Araguaia,314.0,633.0
5100359,MT,Alto Boa Vista,37.0,86.0
5100409,MT,Alto Garças,140.0,557.0
5100508,MT,Alto Paraguai,104.0,189.0
5100607,MT,Alto Taquari,65.0,280.0
5100805,MT,Apiacás,208.0,345.0
5101001,MT,Araguaiana,147.0,366.0
5101209,MT,Araguainha,28.0,59.0
5101258,MT,Araputanga,135.0,233.0
5101308,MT,Arenápolis,45.0,72.0
5101407,MT,Aripuanã,351.0,540.0
5101605,MT,Barão de Melgaço,60.0,
5101704,MT,Barra do Bugres,172.0,452.0
5101803,MT,Barra do Garças,281.0,702.0
5101852,MT,Bom Jesus do Araguaia,116.0,375.0
5101902,MT,Brasnorte,392.0,1015.0
5102504,MT,Cáceres,794.0,1390.0
5102603,MT,Campinápolis,163.0,361.0
5102637,MT,Campo Novo do Parecis,146.0,997.0
5102678,MT,Campo Verde,340.0,1409.0
5102686,MT,Campos de Júlio,94.0,563.0
5102694,MT,Canabrava do Norte,137.0,245.0
5102702,MT,Canarana,309.0,1227.0
5102793,MT,Carlinda,241.0,393.0
5102850,MT,Castanheira,231.0,355.0
5103007,MT,Chapada dos Guimarães,253.0,461.0
5103056,MT,Cláudia,226.0,519.0
5103106,MT,Cocalinho,208.0,574.0
5103205,MT,Colíder,394.0,598.0
5103254,MT,Colniza,247.0,309.0
5103304,MT,Comodoro,204.0,498.0
5103353,MT,Confresa,292.0,397.0
5103361,MT,Conquista D'Oeste,49.0,106.0
5103379,MT,Cotriguaçu,205.0,247.0
5103403,MT,Cuiabá,193.0,318.0
5103437,MT,Curvelândia,60.0,87.0
5103452,MT,Denise,48.0,241.0
5103502,MT,Diamantino,307.0,1231.0
5103601,MT,Dom Aquino,175.0,390.0
5103700,MT,Feliz Natal,145.0,477.0
5103809,MT,Figueirópolis D'Oeste,116.0,165.0
5103858,MT,Gaúcha do Norte,289.0,833.0
5103908,MT,General Carneiro,122.0,329.0
5103957,MT,Glória D'Oeste,114.0,182.0
5104104,MT,Guarantã do Norte,386.0,525.0
5104203,MT,Guiratinga,185.0,492.0
5104500,MT,Indiavaí,38.0,70.0
5104526,MT,Ipiranga do Norte,154.0,742.0
5104542,MT,Itanhangá,384.0,580.0
5104559,MT,Itaúba,99.0,321.0
5104609,MT,Itiquira,244.0,918.0
5104807,MT,Jaciara,156.0,419.0
5104906,MT,Jangada,78.0,145.0
5105002,MT,Jauru,70.0,110.0
5105101,MT,Juara,602.0,1191.0
5105150,MT,Juína,464.0,670.0
5105176,MT,Juruena,137.0,186.0
5105200,MT,Juscimeira,215.0,391.0
5105234,MT,Lambari D'Oeste,108.0,255.0
5105259,MT,Lucas do Rio Verde,250.0,1023.0
5105309,MT,Luciara,39.0,73.0
5105507,MT,Vila Bela da Santíssima Trindade,404.0,997.0
5105580,MT,Marcelândia,245.0,534.0
5105606,MT,Matupá,228.0,433.0
5105622,MT,Mirassol d'Oeste,188.0,320.0
5105903,MT,Nobres,173.0,372.0
5106000,MT,Nortelândia,87.0,184.0
5106109,MT,Nossa Senhora do Livramento,282.0,429.0
5106158,MT,Nova Bandeirantes,352.0,503.0
5106174,MT,Nova Nazaré,76.0,188.0
5106182,MT,Nova Lacerda,147.0,292.0
5106190,MT,Nova Santa Helena,127.0,239.0
5106208,MT,Nova Brasilândia,92.0,196.0
5106216,MT,Nova Canaã do Norte,374.0,609.0
5106224,MT,Nova Mutum,420.0,1553.0
5106232,MT,Nova Olímpia,92.0,270.0
5106240,MT,Nova Ubiratã,379.0,1116.0
5106257,MT,Nova Xavantina,364.0,712.0
5106265,MT,Novo Mundo,378.0,568.0
5106273,MT,Novo Horizonte do Norte,75.0,113.0
5106281,MT,Novo São Joaquim,167.0,615.0
5106299,MT,Paranaíta,357.0,532.0
5106307,MT,Paranatinga,458.0,1198.0
5106315,MT,Novo Santo Antônio,41.0,59.0
5106372,MT,Pedra Preta,254.0,713.0
5106422,MT,Peixoto de Azevedo,388.0,601.0
5106455,MT,Planalto da Serra,76.0,201.0
5106505,MT,Poconé,324.0,500.0
5106653,MT,Pontal do Araguaia,179.0,345.0
5106703,MT,Ponte Branca,37.0,57.0
5106752,MT,Pontes e Lacerda,373.0,723.0
5106778,MT,Porto Alegre do Norte,120.0,252.0
5106802,MT,Porto dos Gaúchos,158.0,521.0
5106828,MT,Porto Esperidião,367.0,667.0
5106851,MT,Porto Estrela,98.0,168.0
5107008,MT,Poxoréu,504.0,1078.0
5107040,MT,Primavera do Leste,223.0,1233.0
5107065,MT,Querência,285.0,1149.0
5107107,MT,São José dos Quatro Marcos,274.0,349.0
5107156,MT,Reserva do Cabaçal,38.0,64.0
5107180,MT,Ribeirão Cascalheira,294.0,660.0
5107198,MT,Ribeirãozinho,36.0,85.0
5107206,MT,Rio Branco,37.0,48.0
5107248,MT,Santa Carmem,114.0,382.0
5107263,MT,Santo Afonso,108.0,206.0
5107297,MT,São José do Povo,89.0,119.0
5107305,MT,São José do Rio Claro,246.0,1255.0
5107354,MT,São José do Xingu,133.0,441.0
5107404,MT,São Pedro da Cipa,48.0,74.0
5107578,MT,Rondolândia,67.0,164.0
5107602,MT,Rondonópolis,582.0,1063.0
5107701,MT,Rosário Oeste,329.0,634.0
5107743,MT,Santa Cruz do Xingu,80.0,210.0
5107750,MT,Salto do Céu,80.0,122.0
5107768,MT,Santa Rita do Trivelato,91.0,520.0
5107776,MT,Santa Terezinha,134.0,262.0
5107792,MT,Santo Antônio do Leste,69.0,356.0
5107800,MT,Santo Antônio de Leverger,433.0,883.0
5107859,MT,São Félix do Araguaia,210.0,672.0
5107875,MT,Sapezal,95.0,1233.0
5107883,MT,Serra Nova Dourada,83.0,141.0
5107909,MT,Sinop,426.0,975.0
5107925,MT,Sorriso,593.0,2095.0
5107941,MT,Tabaporã,229.0,624.0
5107958,MT,Tangará da Serra,382.0,782.0
5108006,MT,Tapurah,176.0,644.0
5108055,MT,Terra Nova do Norte,352.0,535.0
5108105,MT,Tesouro,134.0,428.0
5108204,MT,Torixoréu,146.0,244.0
5108303,MT,União do Sul,102.0,262.0
5108352,MT,Vale de São Domingos,60.0,88.0
5108402,MT,Várzea Grande,79.0,115.0
5108501,MT,Vera,203.0,603.0
5108600,MT,Vila Rica,397.0,699.0
5108808,MT,Nova Guarita,186.0,261.0
5108857,MT,Nova Marilândia,78.0,157.0
5108907,MT,Nova Maringá,148.0,542.0
5108956,MT,Nova Monte Verde,207.0,384.0
5200050,GO,Abadia de Goiás,36.0,49.0
5200100,GO,Abadiânia,151.0,224.0
5200134,GO,Acreúna,177.0,471.0
5200159,GO,Adelândia,11.0,14.0
5200175,GO,Água Fria de Goiás,143.0,418.0
5200209,GO,Água Limpa,49.0,63.0
5200258,GO,Águas Lindas de Goiás,4.0,11.0
5200308,GO,Alexânia,131.0,207.0
5200506,GO,Aloândia,36.0,62.0
5200555,GO,Alto Horizonte,50.0,88.0
5200605,GO,Alto Paraíso de Goiás,74.0,179.0
5200803,GO,Alvorada do Norte,78.0,140.0
5200829,GO,Amaralina,124.0,198.0
5200852,GO,Americano do Brasil,46.0,60.0
5200902,GO,Amorinópolis,61.0,96.0
5201108,GO,Anápolis,240.0,347.0
5201207,GO,Anhanguera,11.0,13.0
5201306,GO,Anicuns,119.0,253.0
5201405,GO,Aparecida de Goiânia,35.0,
5201454,GO,Aparecida do Rio Doce,66.0,125.0
5201504,GO,Aporé,186.0,430.0
5201603,GO,Araçu,25.0,56.0
5201702,GO,Aragarças,65.0,99.0
5201801,GO,Aragoiânia,64.0,84.0
5202155,GO,Araguapaz,154.0,253.0
5202353,GO,Arenópolis,98.0,146.0
5202502,GO,Aruanã,113.0,284.0
5202601,GO,Aurilândia,40.0,53.0
5202809,GO,Avelinópolis,31.0,47.0
5203104,GO,Baliza,98.0,149.0
5203203,GO,Barro Alto,81.0,126.0
5203302,GO,Bela Vista de Goiás,328.0,565.0
5203401,GO,Bom Jardim de Goiás,195.0,283.0
5203500,GO,Bom Jesus de Goiás,147.0,476.0
5203559,GO,Bonfinópolis,52.0,81.0
5203575,GO,Bonópolis,128.0,279.0
5203609,GO,Brazabrantes,18.0,25.0
5203807,GO,Britânia,77.0,186.0
5203906,GO,Buriti Alegre,135.0,272.0
5203939,GO,Buriti de Goiás,20.0,26.0
5203962,GO,Buritinópolis,23.0,34.0
5204003,GO,Cabeceiras,89.0,276.0
5204102,GO,Cachoeira Alta,263.0,379.0
5204201,GO,Cachoeira de Goiás,30.0,43.0
5204250,GO,Cachoeira Dourada,107.0,233.0
5204300,GO,Caçu,260.0,437.0
5204409,GO,Caiapônia,508.0,1047.0
5204508,GO,Caldas Novas,215.0,462.0
5204557,GO,Caldazinha,68.0,81.0
5204607,GO,Campestre de Goiás,39.0,63.0
5204656,GO,Campinaçu,74.0,117.0
5204706,GO,Campinorte,123.0,229.0
5204805,GO,Campo Alegre de Goiás,188.0,660.0
5204854,GO,Campo Limpo de Goiás,48.0,75.0
5204904,GO,Campos Belos,64.0,88.0
5204953,GO,Campos Verdes,40.0,75.0
5205000,GO,Carmo do Rio Verde,63.0,95.0
5205059,GO,Castelândia,41.0,86.0
5205109,GO,Catalão,367.0,998.0
5205208,GO,Caturaí,66.0,85.0
5205307,GO,Cavalcante,75.0,103.0
5205406,GO,Ceres,47.0,68.0
5205455,GO,Cezarina,87.0,149.0
5205471,GO,Chapadão do Céu,79.0,493.0
5205497,GO,Cidade Ocidental,49.0,94.0
5205513,GO,Cocalzinho de Goiás,162.0,272.0
5205521,GO,Colinas do Sul,75.0,131.0
5205703,GO,Córrego do Ouro,49.0,57.0
5205802,GO,Corumbá de Goiás,98.0,183.0
5205901,GO,Corumbaíba,139.0,262.0
5206206,GO,Cristalina,501.0,2107.0
5206305,GO,Cristianópolis,52.0,99.0
5206404,GO,Crixás,283.0,443.0
5206503,GO,Cromínia,53.0,80.0
5206602,GO,Cumari,71.0,97.0
5206701,GO,Damianópolis,23.0,45.0
5206800,GO,Damolândia,21.0,22.0
5206909,GO,Davinópolis,48.0,65.0
5207105,GO,Diorama,70.0,94.0
5207253,GO,Doverlândia,228.0,416.0
5207352,GO,Edealina,89.0,213.0
5207402,GO,Edéia,148.0,536.0
5207501,GO,Estrela do Norte,31.0,47.0
5207535,GO,Faina,198.0,265.0
5207600,GO,Fazenda Nova,121.0,168.0
5207808,GO,Firminópolis,71.0,110.0
5207907,GO,Flores de Goiás,179.0,492.0
5208004,GO,Formosa,493.0,854.0
5208103,GO,Formoso,96.0,127.0
5208152,GO,Gameleira de Goiás,130.0,329.0
5208301,GO,Divinópolis de Goiás,75.0,125.0
5208400,GO,Goianápolis,43.0,93.0
5208509,GO,Goiandira,76.0,113.0
5208608,GO,Goianésia,190.0,311.0
5208707,GO,Goiânia,133.0,182.0
5208806,GO,Goianira,43.0,69.0
5208905,GO,Goiás,413.0,647.0
5209101,GO,Goiatuba,290.0,1019.0
5209150,GO,Gouvelândia,82.0,225.0
5209200,GO,Guapó,96.0,143.0
5209291,GO,Guaraíta,18.0,24.0
5209408,GO,Guarani de Goiás,87.0,119.0
5209457,GO,Guarinos,35.0,47.0
5209606,GO,Heitoraí,49.0,61.0
5209705,GO,Hidrolândia,227.0,343.0
5209804,GO,Hidrolina,72.0,101.0
5209903,GO,Iaciara,116.0,225.0
5209937,GO,Inaciolândia,103.0,250.0
5209952,GO,Indiara,189.0,302.0
5210000,GO,Inhumas,128.0,293.0
5210109,GO,Ipameri,509.0,1129.0
5210158,GO,Ipiranga de Goiás,51.0,77.0
5210208,GO,Iporá,122.0,170.0
5210307,GO,Israelândia,56.0,81.0
5210406,GO,Itaberaí,261.0,476.0
5210562,GO,Itaguari,29.0,
5210604,GO,Itaguaru,43.0,
5210802,GO,Itajá,145.0,300.0
5210901,GO,Itapaci,107.0,183.0
5211008,GO,Itapirapuã,203.0,336.0
5211206,GO,Itapuranga,163.0,227.0
5211305,GO,Itarumã,307.0,547.0
5211404,GO,Itauçu,29.0,43.0
5211503,GO,Itumbiara,575.0,1134.0
5211602,GO,Ivolândia,109.0,181.0
5211701,GO,Jandaia,139.0,270.0
5211800,GO,Jaraguá,359.0,486.0
5211909,GO,Jataí,872.0,2330.0
5212006,GO,Jaupaci,63.0,92.0
5212055,GO,Jesúpolis,27.0,37.0
5212105,GO,Joviânia,72.0,201.0
5212204,GO,Jussara,220.0,486.0
5212253,GO,Lagoa Santa,57.0,99.0
